/vO X,/vO YRe,/vO YReImag
13.93156802945292,-176.1873636036062,9.322707576769627
13.96368361055927,-176.1659070421006,9.32326625421593
13.99587322572607,-176.1444480370523,9.323775576077672
14.02813704561947,-176.1229868156277,9.324235528964888
14.06047524129903,-176.101523605087,9.324646100794187
14.09288798421863,-176.0800586327749,9.32500728078961
14.12537544622743,-176.0585921261105,9.325319059483222
14.1579377995707,-176.0371243125784,9.325581428715832
14.19057521689081,-176.0156554197181,9.325794381637449
14.22328787122808,-175.9941856751152,9.325957912707747
14.25607593602177,-175.9727153063915,9.326072017696443
14.28893958511091,-175.9512445411949,9.326136693683535
14.32187899273532,-175.9297736071904,9.32615193905953
14.35489433353644,-175.9083027320501,9.326117753525519
14.38798578255834,-175.8868321434436,9.326034138093227
14.42115351524857,-175.8653620690283,9.325901095084921
14.45439770745915,-175.8438927364399,9.325718628133284
14.48771853544749,-175.8224243732826,9.325486742181152
14.5211161758773,-175.8009572071192,9.325205443481222
14.55459080581954,-175.7794914654623,9.32487473959565
14.58814260275336,-175.7580273757637,9.324494639395542
14.62177174456706,-175.7365651654052,9.324065153060399
14.65547840955899,-175.715105061689,9.323586292077451
14.68926277643854,-175.6936472918281,9.323058069240922
14.72312502432706,-175.6721920829364,9.322480498651201
14.75706533275882,-175.6507396620194,9.321853595713934
14.79108388168194,-175.6292902559645,9.321177377139033
14.8251808514594,-175.6078440915313,9.320451860939578
14.85935642286994,-175.5864013953423,9.319677066430691
14.89361077710902,-175.564962393873,9.318853014228264
14.92794409578983,-175.5435273134426,9.31797972624763
14.9623565609442,-175.5220963802044,9.31705722570217
14.9968483550236,-175.5006698201362,9.316085537101786
15.03141966090008,-175.4792478590308,9.315064686251359
15.06607066186728,-175.457830722487,9.31399470024906
15.10080154164134,-175.4364186358991,9.312875607484617
15.13561248436194,-175.4150118244482,9.311707437637473
15.17050367459322,-175.393610513093,9.310490221674902
15.20547529732481,-175.3722149265596,9.309223991850017
15.24052753797277,-175.3508252893329,9.30790878169965
15.27566058238058,-175.3294418256462,9.306544626042257
15.31087461682015,-175.3080647594731,9.305131560975651
15.34616982799279,-175.2866943145175,9.303669623874702
15.3815464030302,-175.2653307142041,9.302158853388905
15.41700452949544,-175.2439741816694,9.300599289439942
15.45254439538399,-175.2226249397527,9.298990973219105
15.48816618912466,-175.2012832109864,9.297333947184651
15.52387009958067,-175.1799492175873,9.295628255059116
15.55965631605059,-175.1586231814468,9.293873941826467
15.59552502826938,-175.1373053241224,9.292071053729268
15.63147642640938,-175.1159958668281,9.290219638265716
15.66751070108133,-175.0946950304256,9.288319744186602
15.70362804333537,-175.0734030354153,9.286371421492198
15.73982864466204,-175.052120101927,9.284374721429073
15.77611269699332,-175.0308464497113,9.282329696486842
15.81248039270367,-175.0095822981301,9.280236400394797
15.84893192461097,-174.9883278661483,9.278094888118506
15.88546748597762,-174.9670833723245,9.275905215856319
15.92208727051153,-174.9458490348025,9.273667441035814
15.95879147236716,-174.924625071302,9.271381622310091
15.99558028614652,-174.9034116991103,9.269047819554144
16.03245390690024,-174.8822091350733,9.266666093860975
16.0694125301286,-174.861017595587,9.264236507537817
16.10645635178253,-174.8398372965887,9.261759124102111
16.14358556826469,-174.8186684535484,9.259234008277545
16.18080037643049,-174.7975112814603,9.256661225989957
16.21810097358913,-174.7763659948342,9.254040844363166
16.25548755750467,-174.755232807687,9.251372931714759
16.29296032639705,-174.7341119335344,9.248657557551763
16.33051947894317,-174.7130035853823,9.245894792566304
16.36816521427791,-174.6919079757186,9.243084708631164
16.40589773199521,-174.6708253165047,9.240227378795254
16.44371723214914,-174.6497558191677,9.23732287727905
16.4816239152549,-174.6286996945914,9.234371279469928
16.51961798228997,-174.6076571531088,9.231372661917478
16.55769963469509,-174.5866284044939,9.228327102328686
16.59586907437542,-174.565613657953,9.225234679563128
16.63412650370151,-174.5446131221176,9.222095473628009
16.67247212551044,-174.5236270050358,9.218909565673208
16.71090614310689,-174.5026555141645,9.215677037986232
16.74942876026418,-174.4816988563616,9.212397973987107
16.78804018122541,-174.4607572378781,9.209072458223188
16.82674061070448,-174.4398308643504,9.205700576363929
16.86553025388722,-174.4189199407926,9.202282415195606
16.90440931643245,-174.3980246715886,9.19881806261591
16.94337800447309,-174.377145260485,9.19530760762856
16.98243652461725,-174.3562819105828,9.191751140337804
17.02158508394931,-174.3354348243304,9.188148751942871
17.06082389003103,-174.3146042035164,9.184500534732372
17.10015315090267,-174.2937902492614,9.180806582078647
17.13957307508405,-174.2729931620115,9.177066988432012
17.17908387157568,-174.2522131415303,9.173281849315011
17.21868574985987,-174.2314503868921,9.169451261316558
17.25837891990183,-174.2107050964752,9.165575322086069
17.29816359215081,-174.1899774679535,9.161654130327474
17.33803997754117,-174.1692676982905,9.157687785793252
17.37800828749355,-174.1485759837323,9.15367638927834
17.41806873391593,-174.1279025197998,9.149620042614046
17.45822152920483,-174.1072475012832,9.145518848661883
17.49846688624636,-174.0866111222338,9.141372911307316
17.5388050184174,-174.0659935759581,9.137182335453543
17.57923613958671,-174.0453950550111,9.13294722701513
17.61976046411608,-174.0248157511892,9.128667692911661
17.66037820686143,-174.0042558555241,9.124343841061329
17.70108958317399,-173.9837155582761,9.119975780374448
17.74189480890144,-173.9631950489277,9.115563620746929
17.78279410038901,-173.9426945161773,9.11110747305373
17.82378767448067,-173.9222141479328,9.106607449142233
17.86487574852028,-173.9017541313055,9.102063661825607
17.90605854035272,-173.8813146526035,9.097476224876068
17.94733626832504,-173.8608958973265,9.092845253018169
17.98870915128765,-173.8404980501587,9.088170861921974
18.03017740859546,-173.8201212949637,9.083453168196236
18.07174126010904,-173.7997658147779,9.078692289381525
18.11340092619579,-173.7794317918051,9.073888343943306
18.15515662773112,-173.7591194074105,9.069041451264965
18.1970085860996,-173.7388288421155,9.064151731640818
18.23895702319615,-173.7185602755912,9.059219306269082
18.28100216142719,-173.6983138866533,9.054244297244752
18.32314422371188,-173.6780898532569,9.049226827552538
18.36538343348322,-173.6578883524906,9.044167021059662
18.40772001468932,-173.6377095605713,9.039065002508716
18.45015419179449,-173.6175536528386,9.033920897510374
18.49268618978054,-173.5974208037505,9.028734832536177
18.53531623414787,-173.5773111868769,9.02350693491122
18.57804455091674,-173.5572249748958,9.018237332806818
18.62087136662842,-173.5371623395874,9.012926155233135
18.66379690834645,-173.5171234518295,9.00757353203181
18.70682140365775,-173.4971084815927,9.002179593868508
18.74994508067393,-173.4771175979354,8.996744472225476
18.79316816803243,-173.4571509689992,8.991268299394045
18.83649089489775,-173.4372087620039,8.985751208467125
18.87991349096268,-173.4172911432438,8.980193333331657
18.92343618644949,-173.3973982780819,8.974594808661017
18.9670592121112,-173.3775303309466,8.968955769907453
19.01078279923274,-173.3576874653267,8.963276353294438
19.05460717963221,-173.337869843767,8.957556695809016
19.09853258566211,-173.3180776278648,8.951796935194157
19.14255925021059,-173.2983109782647,8.945997209941002
19.18668740670262,-173.2785700546556,8.940157659281208
19.23091728910131,-173.2588550157656,8.934278423179141
19.27524913190909,-173.239166019359,8.928359642324157
19.31968317016897,-173.2195032222318,8.922401458122787
19.3642196394658,-173.1998667802082,8.916404012690943
19.40885877592751,-173.1802568481367,8.910367448846094
19.45360081622635,-173.1606735798867,8.90429191009941
19.49844599758017,-173.1411171283446,8.898177540647898
19.54339455775366,-173.1215876454106,8.892024485366573
19.58844673505962,-173.1020852819947,8.885832889800456
19.63360276836018,-173.0826101880143,8.879602900156788
19.67886289706816,-173.06316251239,8.87333466329701
19.72422736114825,-173.0437424030427,8.867028326728876
19.76969640111832,-173.0243500068906,8.86068403859848
19.81527025805069,-173.004985469846,8.854301947682274
19.86094917357342,-172.9856489368122,8.847882203379138
19.90673338987158,-172.9663405516808,8.841424955702346
19.9526231496885,-172.9470604573285,8.834930355271588
19.99861869632715,-172.9278087956149,8.82839855330498
20.04472027365131,-172.9085857073789,8.821829701610996
20.09092812608698,-172.8893913324371,8.815223952580496
20.13724249862358,-172.8702258095801,8.808581459178651
20.18366363681531,-172.8510892765714,8.801902374936958
20.23019178678241,-172.8319818701433,8.795186853945117
20.27682719521252,-172.8129037259961,8.788435050843072
20.32357010936191,-172.793854978795,8.781647120812881
20.37042077705688,-172.7748357621679,8.774823219570699
20.41737944669498,-172.7558462087034,8.767963503358708
20.46444636724643,-172.7368864499489,8.761068128937032
20.51162178825534,-172.7179566164084,8.754137253575692
20.55890595984111,-172.6990568375404,8.747171035046556
20.60629913269969,-172.6801872417568,8.740169631615245
20.65380155810498,-172.6613479564202,8.733133202033066
20.7014134879101,-172.6425391078425,8.726061905528965
20.74913517454878,-172.6237608212837,8.71895590180144
20.79696687103663,-172.6050132209497,8.711815351010509
20.84490883097256,-172.5862964299912,8.704640413769637
20.89296130854006,-172.5676105705022,8.697431251137665
20.94112455850859,-172.5489557635184,8.690188024610805
20.9893988362349,-172.5303321290163,8.682910896114539
21.03778439766442,-172.5117397859119,8.675600027995625
21.08628149933256,-172.493178852059,8.668255583014057
21.13489039836613,-172.4746494442489,8.66087772433502
21.18361135248468,-172.4561516782091,8.653466615520877
21.23244462000185,-172.437685668602,8.646022420523199
21.28139045982677,-172.4192515290246,8.638545303674706
21.33044913146542,-172.4008493720073,8.631035429681328
21.37962089502197,-172.3824793090132,8.623492963614177
21.42890601120024,-172.3641414504377,8.61591807090163
21.47830474130499,-172.3458359056075,8.608310917321321
21.52781734724338,-172.3275627827803,8.600671668992259
21.57744409152631,-172.3093221891446,8.593000492366823
21.62718523726985,-172.2911142308184,8.585297554222889
21.67704104819659,-172.27293901285,8.577563021655928
21.72701178863709,-172.2547966392168,8.56979706207108
21.77709772353123,-172.2366872128256,8.561999843175322
21.82729911842965,-172.2186108355124,8.55417153296958
21.87761623949516,-172.2005676080421,8.546312299740892
21.92804935350412,-172.1825576301086,8.53842231205458
21.97859872784788,-172.164581000335,8.530501738746478
22.02926463053419,-172.1466378162737,8.522550748915068
22.08004733018863,-172.1287281744061,8.514569511913772
22.130947096056,-172.1108521701435,8.506558197343185
22.18196419800181,-172.093009897827,8.498516975043314
22.23309890651365,-172.075201450728,8.490446015085908
22.28435149270266,-172.0574269210487,8.48234548776675
22.33572222830493,-172.0396863999223,8.474215563597955
22.38721138568301,-172.0219799774138,8.466056413300358
22.43881923782728,-172.0043077425208,8.457868207795912
22.49054605835742,-171.9866697831736,8.449651118200022
22.5423921215239,-171.9690661862363,8.441405315813983
22.59435770220939,-171.9514970375078,8.433130972117468
22.6464430759302,-171.9339624217222,8.424828258760961
22.69864851883782,-171.91646242255,8.416497347558243
22.75097430772031,-171.8989971225988,8.408138410478934
22.80342072000378,-171.8815666034148,8.399751619641027
22.8559880337539,-171.8641709454834,8.391337147303457
22.90867652767733,-171.8468102282307,8.382895165858701
22.96148648112321,-171.8294845300242,8.374425847825428
23.01441817408467,-171.8121939281749,8.365929365841108
23.06747188720028,-171.7949384989377,8.357405892654716
23.12064790175553,-171.7777183175133,8.348855601119464
23.17394649968437,-171.7605334580496,8.340278664185492
23.22736796357065,-171.7433839936429,8.331675254892687
23.28091257664966,-171.7262699963398,8.323045546363446
23.3345806228096,-171.7091915371384,8.314389711795517
23.38837238659312,-171.6921486859903,8.305707924454882
23.44228815319879,-171.6751415118021,8.297000357668598
23.49632820848264,-171.6581700824371,8.288267184817769
23.55049283895966,-171.6412344647172,8.279508579330475
23.60478233180534,-171.6243347244248,8.270724714674765
23.65919697485715,-171.6074709263044,8.261915764351674
23.71373705661611,-171.5906431340652,8.253081901888297
23.76840286624833,-171.5738514103822,8.244223300830837
23.82319469358646,-171.5570958168991,8.235340134737759
23.87811282913133,-171.5403764142298,8.226432577172931
23.93315756405343,-171.523693261961,8.217500801698842
23.98832919019446,-171.5070464186539,8.20854498186976
24.04362800006888,-171.4904359418468,8.199565291225053
24.0990542868655,-171.4738618880577,8.190561903282475
24.15460834444895,-171.4573243127857,8.181534991531482
24.21029046736133,-171.4408232705144,8.172484729426595
24.2661009508237,-171.4243588147136,8.16341129038083
24.32204009073769,-171.4079309978422,8.154314847759112
24.37810818368706,-171.3915398713507,8.14519557487179
24.43430552693925,-171.3751854856834,8.136053644968108
24.49063241844699,-171.3588678902815,8.126889231229789
24.54708915684983,-171.3425871335854,8.117702506764626
24.6036760414758,-171.3263432630376,8.108493644600088
24.66039337234292,-171.3101363250855,8.099262817677042
24.71724145016082,-171.2939663651836,8.09001019884338
24.77422057633237,-171.2778334277975,8.080735960847862
24.83133105295522,-171.2617375564056,8.071440276333826
24.88857318282342,-171.2456787935025,8.062123317833027
24.94594726942906,-171.2296571806019,8.05278525775956
25.00345361696382,-171.2136727582401,8.043426268403715
25.06109253032065,-171.1977255659776,8.034046521925911
25.11886431509531,-171.1818156424042,8.024646190350721
25.17676927758806,-171.1659430251401,8.015225445560905
25.23480772480525,-171.1501077508406,8.005784459291444
25.29297996446095,-171.1343098551982,7.996323403123658
25.35128630497858,-171.1185493729465,7.986842448479403
25.40972705549255,-171.1028263378633,7.977341766615208
25.4683025258499,-171.0871407827734,7.967821528616534
25.52701302661196,-171.0714927395529,7.958281905392066
25.58585886905595,-171.0558822391314,7.948723067668008
25.64484036517666,-171.0403093114966,7.939145185982469
25.70395782768812,-171.0247739856965,7.929548430679843
25.76321157002523,-171.009276289844,7.919932971905286
25.82260190634544,-170.9938162511196,7.910298979599176
25.88212915153039,-170.9783938957751,7.900646623491679
25.94179362118762,-170.9630092491375,7.890976073097301
26.00159563165219,-170.9476623356123,7.881287497709518
26.06153549998843,-170.9323531786871,7.871581066395434
26.12161354399153,-170.9170818009353,7.861856947990502
26.18183008218932,-170.9018482240199,7.852115311093269
26.24218543384388,-170.886652468697,7.842356324060147
26.30267991895328,-170.8714945548198,7.8325801550003
26.36331385825326,-170.8563745013421,7.822786971770477
26.42408757321892,-170.8412923263222,7.812976941969986
26.48500138606646,-170.8262480469269,7.803150232935623
26.54605561975484,-170.8112416794351,7.793307011736719
26.60725059798754,-170.7962732392416,7.783447445170159
26.66858664521424,-170.7813427408614,7.773571699755537
26.73006408663255,-170.7664501979334,7.763679941730299
26.79168324818976,-170.7515956232242,7.75377233704488
26.85344445658451,-170.7367790286323,7.743849051358006
26.91534803926859,-170.7220004251921,7.733910250031951
26.97739432444863,-170.7072598230777,7.723956098127847
27.03958364108786,-170.6925572316073,7.713986760401096
27.10191631890785,-170.6778926592469,7.704002401296768
27.16439268839025,-170.6632661136146,7.694003184945047
27.22701308077854,-170.6486776014848,7.683989275156772
27.28977782807982,-170.6341271287922,7.673960835418949
27.35268726306654,-170.6196147006357,7.663918028890407
27.41574171927824,-170.6051403212832,7.653861018397346
27.47894153102338,-170.5907039941754,7.643789966429136
27.54228703338107,-170.5763057219299,7.633705035133966
27.60577856220286,-170.5619455063456,7.623606386314651
27.66941645411452,-170.547623348407,7.613494181424479
27.73320104651781,-170.5333392482887,7.603368581563028
27.79713267759228,-170.5190932053589,7.593229747472103
27.8612116862971,-170.5048852181845,7.583077839531712
27.92543841237277,-170.4907152845351,7.572913017756017
27.98981319634301,-170.4765834013874,7.562735441789459
28.05433637951652,-170.4624895649296,7.55254527090278
28.11900830398878,-170.4484337705655,7.542342663989181
28.18382931264391,-170.4344160129191,7.532127779560527
28.24879974915644,-170.4204362858392,7.521900775743547
28.31391995799316,-170.4064945824034,7.511661810276116
28.37919028441493,-170.3925908949226,7.501411040503554
28.44461107447852,-170.378725214946,7.491148623375048
28.51018267503845,-170.3648975332645,7.480874715439952
28.57590543374883,-170.3511078399163,7.470589472844365
28.64177969906516,-170.3373561241904,7.46029305132748
28.70780582024626,-170.3236423746319,7.449985606218293
28.77398414735604,-170.3099665790458,7.439667292432018
28.8403150312654,-170.2963287245021,7.429338264466842
28.9067988236541,-170.2827287973398,7.418998676400503
28.97343587701257,-170.2691667831719,7.408648681887109
29.04022654464384,-170.2556426668896,7.398288434153789
29.10717118066539,-170.2421564326668,7.387918085997576
29.174270140011,-170.228708063965,7.377537789782208
29.24152377843268,-170.2152975435376,7.367147697435055
29.30893245250253,-170.2019248534345,7.356747960444039
29.37649651961463,-170.1885899750069,7.346338729854581
29.44421633798693,-170.1752928889113,7.33592015626668
29.51209226666317,-170.1620335751149,7.32549238983198
29.58012466551477,-170.1488120128996,7.315055580250787
29.64831389524273,-170.1356281808665,7.30460987676933
29.71666031737956,-170.1224820569412,7.294155428176898
29.7851642942912,-170.1093736183777,7.283692382803076
29.85382618917889,-170.0963028417635,7.273220888515072
29.92264636608119,-170.083269703024,7.262741092714981
29.9916251898758,-170.070274177427,7.252253142337187
30.0607630262816,-170.0573162395874,7.24175718384575
30.1300602418605,-170.0443958634722,7.231253363231887
30.19951720401944,-170.0315130224046,7.220741826011421
30.26913428101233,-170.0186676890689,7.210222717222335
30.33891184194198,-170.0058598355152,7.199696181422363
30.40885025676207,-169.9930894331637,7.189162362686596
30.4789498962791,-169.98035645281,7.178621404605123
30.5492111321544,-169.9676608646287,7.168073450280738
30.61963433690604,-169.9550026381791,7.157518642326722
30.69021988391084,-169.9423817424092,7.14695712286453
30.76096814740634,-169.9297981456607,7.136389033521731
30.8318795024928,-169.9172518156734,7.125814515429785
30.90295432513516,-169.9047427195896,7.115233709221967
30.97419299216505,-169.8922708239594,7.104646755031335
31.0455958812828,-169.879836094745,7.094053792488691
31.11716337105942,-169.867438497325,7.083454960720594
31.18889584093861,-169.8550779964996,7.072850398347478
31.26079367123878,-169.8427545564949,7.062240243481669
31.33285724315509,-169.8304681409674,7.051624633725591
31.4050869387614,-169.8182187130091,7.041003706169954
31.47748314101238,-169.8060062351517,7.030377597391921
31.55004623374549,-169.7938306693713,7.0197464434534
31.62277660168301,-169.7816919770931,7.009110379899353
31.69567463043412,-169.7695901191962,6.998469541756131
31.76874070649692,-169.7575250560174,6.987824063529779
31.84197521726045,-169.7454967473569,6.977174079204583
31.91537855100682,-169.7335051524822,6.966519722241362
31.98895109691318,-169.7215502301327,6.955861125576098
32.06269324505386,-169.7096319385246,6.945198421618369
32.13660538640237,-169.6977502353552,6.934531742249966
32.21068791283354,-169.6859050778077,6.923861218823435
32.28494121712555,-169.6740964225552,6.913186982160771
32.35936569296202,-169.6623242257664,6.902509162552055
32.43396173493411,-169.6505884431088,6.891827889754207
32.50872973854262,-169.6388890297542,6.881143292989648
32.58367010020005,-169.6272259403829,6.870455500945176
32.65878321723275,-169.6155991291878,6.859764641770719
32.73406948788298,-169.60400854988,6.849070843078217
32.80952931131107,-169.5924541556923,6.838374231940501
32.88516308759746,-169.580935899384,6.827674934890234
32.96097121774493,-169.5694537332456,6.816973077918835
33.03695410368064,-169.558007609103,6.806268786475482
33.11311214825826,-169.546597478322,6.795562185466176
33.18944575526019,-169.5352232918133,6.784853399252754
33.2659553293996,-169.5238850000361,6.77414255165201
33.34264127632264,-169.512582553003,6.763429765934814
33.41950400261057,-169.5013159002844,6.752715164825288
33.4965439157819,-169.4900849910131,6.741998870499992
33.5737614242946,-169.4788897738884,6.731281004587148
33.65115693754819,-169.4677301971804,6.720561688165919
33.72873086588601,-169.4566062087349,6.709841041765685
33.80648362059728,-169.4455177559773,6.699119185365389
33.88441561391937,-169.4344647859174,6.688396238392877
33.96252725903995,-169.4234472451531,6.677672319724302
34.0408189700992,-169.4124650798754,6.666947547683533
34.11929116219196,-169.4015182358725,6.656222040041651
34.19794425136998,-169.390606658534,6.645495914016373
34.27677865464413,-169.3797302928553,6.63476928627161
34.35579478998655,-169.3688890834419,6.624042272917007
34.43499307633293,-169.3580829745135,6.613314989507505
34.5143739335847,-169.3473119099087,6.602587551042991
34.59393778261126,-169.3365758330889,6.591860071967872
34.67368504525223,-169.3258746871426,6.581132666170802
34.75361614431964,-169.3152084147896,6.570405446984362
34.83373150360023,-169.3045769583851,6.559678527184762
34.91403154785766,-169.2939802599245,6.548952018991629
34.99451670283477,-169.2834182610466,6.538226034067788
35.07518739525584,-169.2728909030389,6.527500683519052
35.15604405282885,-169.2623981268406,6.516776077894099
35.23708710424774,-169.2519398730475,6.506052327184305
35.31831697919472,-169.2415160819161,6.495329540823688
35.39973410834249,-169.2311266933672,6.484607827688788
35.48133892335656,-169.2207716469907,6.473887296098649
35.56313185689754,-169.2104508820489,6.463168053814788
35.64511334262343,-169.2001643374815,6.452450208041206
35.72728381519189,-169.1899119519085,6.441733865424441
35.8096437102626,-169.1796936636353,6.431019132053581
35.89219346449951,-169.1695094106561,6.420306113460407
35.97493351557322,-169.1593591306581,6.409594914619483
36.05786430216322,-169.1492427610255,6.398885639948266
36.14098626396031,-169.1391602388435,6.388178393307332
36.22429984166884,-169.1291115009017,6.377473278000496
36.3078054770091,-169.1190964836992,6.366770396775108
